class,RFoutput1,CNNoutput0,CNNoutput1
0,0.015,2.20153,-5.022508
0,0.145,0.6286786,-2.2590637
0,0.05,3.5891962,-5.864083
0,0.01,1.5390173,-3.715116
1,0.145,-0.40017733,-1.3078369
0,0.005,3.4622753,-5.721925
0,0.03,2.987934,-5.2489676
1,0.665,-3.9549556,0.655994
0,0,2.8678794,-5.1336336
0,0.05,-0.06212599,-3.657744
0,0.075,1.0518938,-3.1940536
0,0.005,4.563419,-6.6732564
0,0.045,1.7067798,-4.0680537
0,0.075,0.60944086,-3.1171384
0,0.04,2.1743522,-5.108521
0,0.01,3.6634464,-5.1905994
0,0.045,1.6420656,-3.7233858
0,0.035,2.24076,-4.3792353
0,0.07,1.7066493,-3.6684263
0,0.025,2.4200108,-5.5833936
0,0.04,-0.09670229,-2.9187582
0,0.02,2.1740704,-3.693387
0,0.02,2.8805914,-4.8670163
0,0.005,2.2787318,-4.9082723
0,0.005,2.4537702,-5.6596665
0,0.01,1.5763953,-3.550301
0,0.07,2.6536307,-4.3417373
0,0.035,2.286436,-4.42775
0,0.03,3.3071065,-4.30071
0,0.03,3.4665937,-4.74351
0,0.15,0.48070386,-2.3316813
0,0.18,-1.6222146,-1.285217
0,0.035,1.858042,-3.8968704
0,0.005,2.206821,-4.420371
0,0.01,2.573104,-5.003696
0,0.035,3.6553586,-5.8526707
0,0.035,3.843726,-6.2239594
0,0.01,1.6719888,-3.2068214
0,0.09,-1.7397344,-0.39182538
0,0.02,4.212202,-6.311022
0,0.54,-4.4651713,0.14758706
0,0.12,1.9847012,-4.1910453
0,0.01,1.7173021,-4.1651187
1,0.75,-6.4839897,4.1429186
0,0.02,1.4789042,-3.4530318
0,0.345,-2.315711,-1.1835686
0,0.085,2.6279879,-5.1227603
0,0.045,2.429649,-5.1135273
0,0.025,2.808486,-5.7029233
0,0.05,2.28232,-4.157867
0,0.05,0.06381273,-2.7439775
0,0.045,2.4060655,-4.4715314
0,0.01,3.1146188,-5.20396
0,0.015,2.693026,-5.4634633
0,0.02,2.4333344,-4.833396
0,0.005,3.1974008,-6.1447825
0,0.165,0.09998655,-1.6675581
0,0.02,0.8638256,-3.776214
0,0.04,3.472026,-6.119039
0,0.005,2.055518,-4.339326
0,0.02,2.2604523,-4.964887
0,0.005,3.6033173,-5.6954794
0,0.055,2.3411744,-4.951715
0,0.06,0.93662447,-3.5670593
0,0.025,1.9032756,-4.2060523
0,0.075,1.1285564,-2.583952
0,0.045,0.1922192,-2.5483522
0,0.04,1.6833382,-3.8095222
0,0.005,2.97384,-5.180054
0,0.03,2.1998072,-4.278468
1,0.18,-0.63086617,-2.122498
0,0.035,2.456493,-4.388002
0,0.055,0.6307098,-4.5665274
0,0.005,3.3504834,-5.5183473
0,0.025,0.651414,-2.773909
0,0.02,3.1069865,-5.0098095
0,0.035,2.078903,-3.889639
0,0.135,0.8296833,-3.5439281
0,0,3.4743807,-6.2117224
0,0.01,3.0939007,-5.411247
0,0.07,0.2173582,-2.2091475
1,0.775,-0.1052765,-2.8695817
0,0.015,1.5540595,-3.7267585
0,0.025,4.494878,-6.5505776
0,0.055,4.1980677,-6.9007683
1,0.675,-1.093944,-2.4017394
0,0.1,1.4706216,-3.2516172
0,0.03,2.754788,-4.6847415
0,0.035,2.2051373,-3.8670697
0,0.045,1.5516529,-3.3649473
0,0.01,3.4469044,-5.1860833
1,0.105,1.1796154,-2.8105958
0,0.035,1.9220167,-3.370272
0,0.04,1.5381974,-2.9549036
0,0.035,3.3927343,-5.1306853
0,0.035,1.7060298,-3.3841248
0,0.01,3.1726117,-6.0607715
0,0.045,1.4089084,-3.1727774
0,0.03,1.8032551,-3.6416297
0,0.02,1.5560406,-3.0357122
0,0.045,2.7275658,-5.173457
0,0.02,1.6443963,-4.37999
0,0.02,3.2289038,-5.599026
0,0.29,0.653766,-4.043731
0,0.055,1.8707905,-4.190547
0,0.055,0.06963832,-1.9769821
0,0.01,3.3199637,-4.8587694
1,0.945,-4.1125746,2.2886982
0,0.015,3.300387,-5.120847
0,0,2.695339,-4.9863997
0,0.015,1.0172927,-3.9283328
0,0.035,2.0525112,-4.410342
0,0.02,2.2507653,-3.7523725
0,0.06,2.3283331,-4.205952
0,0.055,1.8991272,-3.824169
0,0.085,1.2501092,-3.3416848
0,0.01,3.100316,-4.6103296
0,0.145,2.0474308,-4.147311
0,0.015,2.6375976,-4.116195
0,0.015,1.8036761,-4.545613
0,0.025,3.3634949,-5.0322804
1,0.49,-3.4896293,1.12416
0,0.01,2.3752995,-3.6687603
0,0.05,0.6757193,-3.5086546
0,0.775,-3.008776,0.5061789
0,0.015,0.6179165,-3.227184
0,0.02,3.0696106,-5.2733455
0,0.005,1.7691536,-4.1715345
0,0.015,1.4897732,-3.965302
1,0.105,-2.9057794,-0.7775662
0,0.02,0.1459451,-2.574479
0,0.02,3.4793491,-5.4608912
0,0.015,2.516016,-4.531528
0,0.02,2.7230744,-5.685962
0,0.435,0.687899,-1.7982358
0,0.11,2.4074798,-5.224006
0,0.025,3.0800896,-5.689838
1,0.07,0.19397232,-2.2152731
0,0.04,2.0730212,-4.784839
0,0.095,0.81133515,-3.332169
0,0.22,-2.376265,0.11505271
0,0.005,2.1740994,-3.7242289
0,0.005,3.3150296,-5.464096
0,0.02,-0.04506848,-2.1210709
0,0.02,1.7598054,-4.7509537
0,0.025,3.0377908,-4.5662885
0,0.005,2.6815038,-4.916924
0,0.01,3.6566157,-6.167681
0,0.035,0.52062,-3.2920222
1,0.475,0.7782928,-2.819116
0,0.055,1.218707,-3.797141
0,0,3.4333906,-6.080811
0,0.025,2.4480286,-5.322991
0,0.135,0.7325719,-2.9070508
0,0.015,2.688068,-5.0858774
1,0.71,-2.728351,-0.23558106
0,0.01,2.2720952,-4.477991
0,0.04,2.4008377,-4.6305447
0,0.005,4.076501,-6.3952303
0,0.045,2.2695308,-5.3578506
0,0.01,1.660108,-4.118138
0,0.055,2.0012095,-4.6135526
0,0.025,3.8091564,-5.8763123
0,0.015,3.6855087,-6.309997
1,0.765,-1.0546403,-0.90940094
0,0.025,2.0403936,-4.3206005
0,0.02,3.645332,-5.743016
0,0.02,2.4195623,-4.086896
0,0.045,2.2457218,-4.1294026
0,0.055,2.7279365,-4.7716303
0,0.02,1.0898803,-3.6986804
0,0.05,2.1399424,-4.266083
0,0.015,2.9218888,-5.0905213
0,0.02,1.0390732,-3.535337
1,0.655,-4.068775,1.9676312
0,0.005,2.258887,-4.8123384
0,0.02,-0.24879192,-2.3297274
0,0.055,0.13193193,-2.6041946
0,0.015,1.9382095,-4.9304976
0,0.015,1.9720294,-4.6403394
0,0.04,3.9694324,-7.0634894
0,0.025,2.4612741,-4.891728
0,0.02,0.9041928,-3.1500788
0,0.02,2.020648,-4.17195
0,0.05,1.8098642,-3.935039
0,0.005,1.9626558,-3.4507666
0,0.025,1.359907,-3.065483
0,0.19,1.624232,-4.274623
0,0.03,1.1813608,-3.2801247
0,0.11,3.4808502,-4.93756
0,0.01,1.4920998,-4.2016788
0,0.065,3.3728993,-6.3088946
0,0,3.0218296,-5.285781
0,0.035,0.96863705,-2.9421592
0,0.005,2.283993,-4.199392
0,0.015,1.6199768,-4.231358
0,0.03,3.674827,-5.7579427
0,0.03,4.1512938,-6.290702
1,0.685,-2.975613,0.3214041
0,0.03,3.443493,-5.0943274
1,0.68,-2.5863738,-0.8629758
0,0.01,2.2477026,-4.6366935
0,0,3.5535572,-5.489426
1,0.875,-5.288931,3.1558838
0,0.015,2.8123345,-4.8471665
0,0.025,2.0629783,-3.4348793
0,0.005,3.427984,-5.4381022
1,0.76,-1.8085287,-0.8533675
0,0.015,2.814711,-5.057592
0,0.06,2.5927005,-5.6373158
1,0.885,-2.6671054,0.6415167
0,0.005,3.1515825,-5.4914765
0,0.01,3.779954,-5.673266
0,0.005,1.1282113,-3.4931092
0,0.015,3.9574928,-5.6915097
0,0.01,2.8762512,-5.080219
0,0.02,2.5632193,-4.428827
0,0.01,1.3374021,-3.9700236
0,0.03,2.1085386,-3.7329469
0,0.02,3.12325,-6.352797
0,0.045,0.35131767,-2.6391754
0,0.03,4.231345,-6.9673934
0,0.005,1.7541056,-4.3135366
0,0.02,3.1675766,-5.7910724
0,0.06,2.0284672,-4.274683
0,0.02,2.5680735,-3.6817312
0,0.035,2.4502172,-4.9137774
0,0,4.024194,-6.791017
0,0.02,1.7979734,-3.8347926
1,0.78,-0.11478854,-2.2314937
0,0.045,2.39142,-3.3197536
1,0.22,-3.586852,1.7461481
0,0.01,2.4903011,-4.948772
0,0.04,1.6919258,-4.2452545
0,0,3.5621853,-5.765121
0,0.015,3.365559,-5.3351774
0,0.025,2.0454895,-4.2887816
0,0.065,2.8809865,-4.773763
0,0.045,2.4796634,-5.0801187
0,0.035,-0.10966849,-2.121897
0,0.02,4.051683,-6.543678
0,0.02,2.4678879,-4.92451
0,0.025,-0.09336004,-2.576357
0,0.035,3.1446135,-5.1428413
0,0.01,2.3117576,-4.5007
0,0.01,3.5592556,-5.8644238
0,0.01,1.8954514,-3.6980824
0,0.05,1.8385063,-3.7062263
0,0.025,3.3985467,-5.2705064
0,0.025,3.1515474,-5.5771832
0,0.015,1.37574,-3.2987123
0,0.005,1.3517253,-3.4113433
0,0.025,2.786428,-5.261994
0,0.03,1.3481568,-3.6959414
0,0.03,2.4180574,-5.1657085
0,0.13,3.971157,-5.9176497
0,0.05,1.7592912,-3.8288045
0,0.02,1.7395327,-4.924091
0,0.035,-0.7251846,-1.8353285
1,0.335,0.46982065,-3.4903417
0,0.015,3.9784164,-6.388042
1,0.35,-2.9007125,0.59386116
0,0.16,1.4802881,-2.8618417
0,0.01,1.5628841,-3.8558712
1,0.715,-3.711914,-0.01866649
0,0.005,0.35746688,-2.5666056
0,0.02,3.416437,-6.00726
0,0.02,1.2495341,-4.1942296
0,0.1,0.21211883,-2.8157203
0,0.04,1.5352031,-4.1207957
0,0.02,2.7512875,-4.964185
0,0.195,-3.938211,0.6776913
0,0.03,1.8923172,-3.998942
0,0.025,2.6305556,-5.077282
0,0.045,2.769191,-4.8302217
0,0.085,3.9186063,-6.3966517
0,0.07,2.341958,-4.925981
0,0,4.413087,-6.355305
0,0.04,2.2993422,-4.6600327
0,0.01,3.7758462,-5.9274287
0,0.015,2.635651,-5.068126
0,0.04,3.1741657,-5.2846236
0,0.1,3.5554245,-7.4346642
0,0.005,2.7716234,-4.8694224
0,0.035,2.265481,-4.343474
0,0.045,3.7006648,-5.6395245
0,0.06,-1.2999113,-1.1752313
0,0.02,2.9244714,-5.3381004
0,0.13,2.3510504,-4.795618
0,0.025,3.0482998,-4.656047
0,0.02,1.1162722,-3.592565
0,0.01,0.15459123,-2.599747
0,0.02,2.534535,-4.842889
0,0.03,2.956584,-4.6928425
1,0.895,-2.9928823,0.72508055
0,0.02,2.400533,-4.2950644
0,0.065,2.431217,-4.4533696
0,0.015,4.053047,-5.5728564
0,0.07,1.2773753,-3.7192287
0,0.035,0.93675333,-3.7189744
0,0.03,2.6393278,-5.053749
0,0,3.951921,-7.103715
0,0.08,3.0529597,-5.130686
0,0.02,3.209857,-5.7251754
0,0.13,1.6484522,-3.9169645
1,0.625,-2.9346642,0.32871014
0,0.06,2.575004,-4.9820075
0,0.025,0.6417429,-3.8529127
0,0.06,1.0845627,-3.6198592
0,0.01,3.215797,-5.161844
0,0.03,-0.31245366,-2.9220476
0,0.01,3.301783,-5.250662
0,0.01,3.0084167,-5.0800886
0,0.085,3.7579832,-7.234168
0,0.005,0.4464642,-2.892955
0,0.02,4.2094336,-5.937617
0,0.05,2.3536434,-4.035574
0,0.005,3.2996058,-6.2567754
0,0.04,3.49872,-5.6227517
0,0.135,0.19728315,-1.7156023
0,0.09,2.7706232,-4.574759
0,0.045,2.4635925,-4.151794
0,0.025,2.5898285,-4.00263
0,0.03,1.8653574,-4.391366
0,0.04,1.4668865,-3.8598533
0,0.02,2.4285085,-4.3427253
0,0,2.8494124,-4.7549872
0,0.03,1.7361219,-4.136
0,0.02,1.1145382,-3.3867748
0,0.065,1.3785362,-3.0045948
0,0.02,3.4225643,-5.2667594
0,0.035,2.2704134,-4.4874396
0,0.03,3.5747237,-5.9530606
0,0.04,1.5784557,-3.5886014
0,0.005,1.5065638,-4.1435676
0,0.045,1.9463062,-3.7835722
0,0.01,2.4749877,-5.621527
0,0.015,2.4342337,-4.503841
0,0.015,3.8406258,-5.8468804
0,0.1,-0.3398122,-2.224788
0,0.04,2.5363567,-4.840076
0,0.03,1.768826,-4.3075128
0,0.035,0.8760509,-3.0612128
0,0.02,2.9672315,-5.298391
0,0.145,1.0471308,-3.346747
0,0.01,3.9167764,-6.332905
0,0.05,4.012927,-6.5741754
0,0.04,2.6509023,-5.114018
0,0.01,2.17839,-4.5041485
0,0.06,1.8790861,-4.1029663
0,0.02,2.3926523,-4.567068
0,0.045,0.7989269,-2.774127
0,0.05,-1.1835136,-1.4376866
0,0.005,2.2537963,-4.5884447
1,0.665,-5.0488205,1.8571731
0,0.065,2.5526433,-4.925081
0,0.065,0.42431292,-2.2874558
0,0.055,0.10268825,-1.9029032
0,0.035,1.920242,-3.9436183
0,0.01,2.1496985,-4.605065
1,0.88,-4.5231586,1.9920853
0,0.045,1.8322316,-5.8824854
0,0.02,2.605876,-5.009951
0,0.02,2.2226522,-4.438557
1,0.34,-3.2755535,0.50962454
0,0.015,2.694556,-5.164895
0,0.02,2.4285564,-4.8612804
0,0.085,1.2290093,-3.0022209
0,0.02,1.8750536,-4.4650536
0,0.045,0.89347965,-3.4149299
0,0,3.5884047,-5.8552732
0,0.02,1.3221529,-3.1858397
0,0.05,2.3428783,-3.8357582
0,0.005,3.3773699,-5.6911907
0,0.005,2.985507,-4.7927694
0,0.11,1.6061586,-3.2714722
0,0.105,-0.61387664,-2.2592058
0,0.005,2.007658,-3.759677
0,0.07,3.0451286,-5.798125
0,0.01,2.2936316,-4.860745
0,0.06,2.9710681,-4.974532
0,0.01,2.401704,-4.180486
0,0.05,2.603846,-5.1371107
0,0.025,0.3200564,-2.2303376
0,0.025,2.2444828,-5.1505027
0,0.03,1.6266539,-3.9650574
0,0.01,2.83044,-5.4852867
0,0.045,2.706111,-4.289329
0,0.065,1.6033195,-4.008456
0,0.03,4.2361774,-6.1473117
0,0.005,3.6090288,-5.9380016
0,0.015,1.8689898,-4.435756
0,0.025,2.3957787,-5.4725814
0,0.115,2.830087,-4.451887
0,0.045,1.1732326,-3.1354246
0,0.01,4.186899,-7.0993614
0,0.015,2.3501015,-4.356359
0,0.01,2.771305,-4.843134
1,0.605,-3.4101067,0.71128124
0,0.01,2.716764,-4.6451945
0,0.06,1.6848454,-4.297376
0,0.005,1.7883836,-4.610007
0,0.085,-0.08383877,-0.6175286
0,0.02,1.7951143,-4.5664773
1,0.61,-2.0722432,-1.3698752
0,0.02,2.748942,-5.1207404
0,0.105,1.7368362,-4.0030327
0,0.16,1.5889362,-4.3889203
0,0.03,2.4790173,-5.5156665
0,0,2.7995772,-4.633527
0,0.055,0.65963316,-3.779593
0,0.01,2.0990877,-4.0685353
0,0.035,0.54167,-2.9649773
0,0.01,2.709648,-5.5956554
0,0.02,3.824213,-5.828562
1,0.955,-6.612158,3.176632
0,0,3.034092,-4.9301615
0,0.07,1.1725835,-2.2451944
0,0.06,3.6470551,-6.059178
0,0.045,-1.9767029,-1.2595822
0,0.08,1.2105205,-4.7822757
0,0.035,1.983979,-4.0469975
1,0.57,-4.1764565,1.5489045
0,0.025,1.2490559,-3.4189987
0,0.03,2.1491036,-4.3449492
0,0.01,-0.34102646,-3.0686216
0,0.14,-0.39544058,-1.8517133
0,0.01,2.711516,-4.8144393
0,0.05,3.0410552,-4.8318744
1,0.42,0.9661007,-2.2295058
0,0.005,1.8427818,-3.747932
0,0.05,1.7669952,-3.7330832
0,0.005,1.3935416,-4.0963545
0,0.01,2.6091151,-4.816185
0,0.01,2.2275538,-4.659819
0,0,4.160376,-6.434287
0,0.035,1.4348574,-2.8321135
0,0.01,3.0551662,-5.8750277
0,0.02,2.9741583,-4.897322
0,0.035,1.8398316,-4.0193453
0,0.025,3.8615599,-5.9134917
0,0.01,3.086969,-5.043057
0,0.005,1.6428396,-3.9155777
0,0.005,3.214419,-6.109714
0,0.04,2.293261,-4.220123
0,0.02,3.1787543,-5.3663726
0,0.015,2.9326968,-4.505334
0,0.01,2.8157544,-5.6657624
0,0.03,4.2104945,-7.1086864
0,0.025,2.8025656,-4.675849
0,0.02,2.2200906,-4.006106
0,0.05,1.0147463,-2.911315
0,0.025,1.8005707,-3.7076201
0,0.04,2.1662142,-4.5588374
0,0.05,2.7598403,-4.8200107
0,0.025,4.329877,-6.6399746
0,0.03,2.286172,-4.030167
0,0.005,2.5769854,-5.6110067
0,0.015,3.4541335,-5.565327
0,0.01,1.7474166,-4.587289
0,0.025,3.0357437,-4.91812
0,0.065,1.8740857,-4.547395
0,0.04,1.7034131,-4.0771165
0,0.025,3.4945765,-5.3748426
0,0.015,2.7369466,-4.896119
0,0,1.6264888,-3.9804316
0,0.05,4.2348824,-6.9243846
0,0.05,2.2979383,-4.5901575
0,0.02,0.77162737,-3.2302568
0,0.005,1.0306323,-4.0511336
1,0.89,-2.9752352,0.46175438
1,0.41,-3.4771967,0.97511476
0,0.03,1.1124294,-3.2770166
0,0.025,3.9518163,-5.3390927
0,0.03,2.3847287,-5.011703
0,0.51,-4.114544,1.0947253
0,0.05,2.0704517,-4.9174027
0,0.08,2.3180761,-4.6047955
0,0.025,3.7045896,-6.5643945
0,0.02,2.8058476,-4.883523
0,0.08,1.6238227,-4.494741
0,0.015,0.6696122,-3.2590356
0,0.04,2.9969687,-4.5285974
0,0.025,3.256922,-4.85319
1,0.915,-4.2752657,0.9032466
0,0.035,3.6231318,-6.0938973
0,0.025,3.1917539,-5.2830234
0,0.025,1.8028626,-3.6807714
0,0.015,2.5786297,-5.129563
0,0.02,2.9953122,-4.9061823
0,0.045,2.6428547,-4.67491
0,0.02,2.7158537,-4.427605
0,0.03,1.7276859,-3.2197638
0,0.085,1.0559058,-4.315785
0,0.03,2.910849,-4.6148643
0,0.01,1.8901621,-3.853173
0,0.005,2.6382918,-4.2484274
1,0.84,-3.4637544,1.0050937
1,0.845,-3.5153265,0.3670829
0,0.075,0.807908,-3.868498
1,0.77,-3.165954,-0.23489071
0,0.02,2.918936,-4.6026196
0,0.02,2.1892996,-4.348024
0,0.015,2.5578814,-5.372743
0,0.155,0.25847825,-2.1209
0,0.045,2.8975992,-4.780071
1,0.36,-3.407269,1.0787224
0,0.16,-2.4350252,-0.31744772
1,0.745,-2.1983302,-0.06924081
0,0.03,3.5188708,-6.2509017
0,0.105,3.0660396,-5.419086
0,0.055,1.100119,-2.7393742
0,0.02,3.370679,-5.881455
0,0.06,2.6216211,-4.7072997
0,0.01,2.5260484,-5.6055026
0,0.08,0.5978612,-3.0459404
0,0.01,1.2840207,-3.6050608
0,0.035,1.5154462,-3.6165395
0,0.065,2.2900982,-4.5608773
1,0.82,-5.015829,2.5554628
0,0.035,1.3174984,-3.0438771
0,0.03,1.6787249,-4.23212
0,0.025,2.8080747,-5.2030807
0,0.08,1.142074,-3.116604
0,0.01,1.9119601,-3.8769608
0,0.035,2.5176225,-3.9999986
0,0.115,1.0582733,-3.2532582
0,0.095,1.1147091,-3.5303788
1,0.165,-0.6081913,-2.4174466
0,0.01,2.267337,-4.910032
1,0.19,0.4766437,-2.1372404
0,0.02,1.8473604,-4.1932297
0,0.12,0.01082894,-1.9225575
0,0.115,2.4797795,-3.8139536
0,0.005,0.9885009,-3.4587207
0,0.08,2.4695878,-4.8836584
0,0.045,2.2276495,-4.2269177
1,0.835,-5.742202,2.6886399
0,0.005,2.3781698,-4.205279
0,0.01,3.0995069,-4.4931054
1,0.87,-3.7729428,0.60938466
0,0.04,2.1413639,-5.1735644
0,0.025,2.17386,-4.293655
0,0.025,0.50499666,-1.8379539
0,0.015,3.4839077,-5.491131
0,0.025,2.1934013,-4.202731
0,0.05,0.4403655,-2.0245786
0,0.2,1.052669,-4.0778184
1,0.85,-5.0563097,2.7087815
0,0.005,2.589499,-4.4281697
0,0.085,2.6545463,-4.2833624
0,0.01,2.7254653,-5.013361
1,0.7,-1.034793,-1.8013226
0,0.025,1.5583919,-3.7601447
