,class,sigmoid_ouput
770,0,[0.98732144 0.02065196]
771,0,[0.9844148  0.04074111]
772,0,[0.9414938  0.05307705]
773,0,[0.986329   0.01533447]
774,0,[0.9821847  0.02231963]
775,1,[0.03659844 0.9397187 ]
776,0,[0.9823758  0.02122376]
777,0,[0.9001906  0.17125612]
778,1,[0.02231502 0.9823148 ]
779,1,[0.02607032 0.98118204]
780,0,[0.97221476 0.03006233]
781,0,[0.97772926 0.02700338]
782,0,[0.9795933  0.02651334]
783,0,[0.9275916  0.04915601]
784,0,[0.9672474  0.03636306]
785,0,[0.9975756  0.00503453]
786,0,[0.9814233  0.01799329]
787,0,[0.9948468  0.00456065]
788,0,[0.99133754 0.00623177]
789,0,[0.9804316  0.02423528]
790,0,[0.9870018  0.00821374]
791,0,[0.9739808  0.01510711]
792,0,[0.99156815 0.00618627]
793,0,[0.9609524  0.03662373]
794,0,[0.8941279  0.09550656]
795,1,[0.10454667 0.9741949 ]
796,0,[0.99513865 0.00804189]
797,0,[0.9772723 0.0209578]
798,0,[0.9697044  0.04233282]
799,0,[0.98520446 0.0071699 ]
800,0,[0.9902486  0.00747625]
801,0,[0.90854573 0.04256502]
802,0,[0.9949201  0.00597119]
803,0,[0.98292637 0.01342896]
804,0,[0.98960215 0.01226359]
805,0,[0.9412705  0.07083423]
806,0,[0.99156064 0.01231572]
807,0,[0.9894874  0.01642634]
808,0,[0.98197144 0.01886135]
809,0,[0.9912832  0.01712851]
810,0,[0.99098504 0.00467354]
811,0,[0.9928067  0.01574227]
812,0,[0.97311723 0.0762988 ]
813,0,[0.9879937  0.01235554]
814,0,[0.9968432  0.00627923]
815,0,[0.98805326 0.01142944]
816,1,[0.05886023 0.9646559 ]
817,0,[0.97534424 0.04415938]
818,0,[0.99744225 0.0049813 ]
819,0,[0.9826822  0.01297813]
820,0,[0.98730135 0.01010896]
821,1,[0.09651165 0.8767041 ]
822,0,[0.9791282  0.02839056]
823,0,[0.9779546  0.02154664]
824,0,[0.9947067  0.00532995]
825,0,[0.99546874 0.00472091]
826,0,[0.9842508  0.03140222]
827,1,[0.05343466 0.9441113 ]
828,0,[0.98893124 0.00882194]
829,0,[0.98264414 0.02566993]
830,0,[0.988734   0.01767923]
831,0,[0.94858927 0.07377413]
832,0,[0.88872963 0.07276528]
833,0,[0.98930115 0.02532069]
834,0,[0.97141236 0.02067452]
835,0,[0.9911742  0.01066469]
836,0,[0.98989725 0.01421872]
837,1,[0.0972301  0.91092956]
838,0,[0.9945767  0.00917072]
839,0,[0.997823   0.00206742]
840,1,[0.00760245 0.98810333]
841,0,[0.9971233  0.00412931]
842,0,[0.9835761  0.00949294]
843,0,[0.99348265 0.00823202]
844,0,[0.9946576  0.01283525]
845,0,[0.9682201  0.01766843]
846,0,[0.9801365  0.01001152]
847,0,[0.98596895 0.0063807 ]
848,0,[0.98514545 0.00991967]
849,0,[0.9926761  0.00805147]
850,0,[0.9864052  0.01671241]
851,0,[0.98855466 0.01160317]
852,0,[0.98106307 0.01080373]
853,0,[0.9845018  0.01591733]
854,0,[0.9975836  0.00401213]
855,0,[0.98144054 0.02504026]
856,1,[0.03571294 0.96498144]
857,0,[0.97999316 0.01898001]
858,0,[0.93853015 0.11140006]
859,0,[0.9897104  0.00939519]
860,0,[0.9524784  0.08671325]
861,0,[0.99389404 0.01274422]
862,0,[0.98705506 0.01238119]
863,0,[0.94309366 0.04922407]
864,0,[0.97998    0.02152061]
865,1,[0.07878295 0.898467  ]
866,0,[0.9944035  0.00707736]
867,0,[0.97312784 0.03618551]
868,0,[0.9759269  0.04404566]
869,0,[0.9934769  0.00581408]
870,0,[0.99127346 0.0047326 ]
871,0,[0.9815595  0.01159481]
872,0,[0.9837532 0.0114517]
873,0,[0.9940135  0.00805946]
874,0,[0.97273797 0.01723118]
875,0,[0.9689826  0.01555305]
876,0,[0.99462223 0.00324623]
877,0,[0.97536546 0.00914055]
878,0,[0.9903121  0.00781299]
879,0,[0.9881913  0.01004314]
880,0,[0.87669206 0.15782835]
881,0,[0.9421367  0.05744618]
882,0,[0.97872263 0.01597902]
883,0,[0.9795435  0.02330511]
884,1,[0.02319031 0.98484033]
885,0,[0.99224794 0.00893116]
886,0,[0.99760073 0.00163942]
887,0,[0.98047626 0.008226  ]
888,1,[0.02813812 0.9754404 ]
889,0,[0.97295606 0.0258916 ]
890,0,[0.9945862  0.00464335]
891,0,[0.9765361  0.01562615]
892,0,[0.9740306  0.03608273]
893,0,[0.9952944  0.00744552]
894,0,[0.9876599  0.00883358]
895,0,[0.9460791  0.05311549]
896,0,[0.97189    0.01743941]
897,0,[0.8791776  0.06650545]
898,0,[0.9758977  0.01975251]
899,0,[0.98965293 0.01311728]
900,0,[0.99425995 0.00844124]
901,0,[0.98765904 0.0098805 ]
902,0,[0.96589136 0.04247526]
903,0,[0.994863  0.0049999]
904,1,[0.11335906 0.94291973]
905,0,[0.99817944 0.00139891]
906,0,[0.9881285  0.00691209]
907,0,[0.99223185 0.00762914]
908,0,[0.989622   0.01382909]
909,0,[0.997689   0.00244676]
910,0,[0.96474975 0.03332466]
911,0,[0.967292   0.02769628]
912,0,[0.90483594 0.18934324]
913,0,[0.990948   0.00882109]
914,0,[0.9703326  0.02285297]
915,0,[0.9903554  0.01162276]
916,0,[0.98109955 0.02764392]
917,0,[0.96799535 0.03233563]
918,0,[0.97923124 0.02815996]
919,0,[0.98360705 0.02667162]
920,0,[0.9525894  0.03735526]
921,0,[0.8905803 0.0534962]
922,0,[0.9874071 0.0060867]
923,0,[0.98732835 0.015829  ]
924,0,[0.9755248  0.03298295]
925,0,[0.9620658  0.01868332]
926,0,[0.9982028  0.00142487]
927,0,[0.97581506 0.04272199]
928,0,[0.9715228  0.01865998]
929,0,[0.97857577 0.01966603]
930,0,[0.98509663 0.02142625]
931,0,[0.9498948  0.07959651]
932,0,[0.99819857 0.00244906]
933,0,[0.9849926  0.02189238]
934,0,[0.9366691  0.06707332]
935,0,[0.9724035  0.01885261]
936,0,[0.98808855 0.0123459 ]
937,0,[0.9619544 0.0458062]
938,0,[0.94274765 0.03176466]
939,0,[0.9964947  0.00470081]
940,0,[0.9847066  0.02325935]
941,0,[0.9159493  0.07462737]
942,0,[0.9570917  0.03339631]
943,1,[0.04191687 0.9665031 ]
944,0,[0.98957413 0.00979235]
945,0,[0.9770084  0.02418935]
946,0,[0.9970885  0.00270022]
947,0,[0.86995256 0.1540557 ]
948,0,[0.9521487  0.05127199]
949,0,[0.97696316 0.0435678 ]
950,0,[0.9808982 0.0292375]
951,0,[0.9503337  0.04122431]
952,0,[0.982949   0.01358775]
953,0,[0.97607815 0.01814233]
954,1,[0.03624421 0.97513765]
955,0,[0.99807894 0.00332806]
956,0,[0.9178608  0.06988022]
957,0,[0.97464764 0.03114515]
958,0,[0.85504216 0.16937701]
959,1,[0.03579792 0.92540085]
960,0,[0.99499464 0.00444453]
961,1,[0.03483791 0.97069573]
962,0,[0.93127584 0.03905775]
963,0,[0.99343103 0.00626785]
964,0,[0.993056   0.00675397]
965,0,[0.951107   0.10228781]
966,0,[0.9947417  0.00835006]
967,0,[0.92475337 0.03151235]
968,1,[0.15377726 0.8714344 ]
969,0,[0.9851215  0.01586179]
970,0,[0.9750234  0.02482775]
971,0,[0.98907006 0.03760029]
972,0,[0.9544427  0.02129756]
973,0,[0.9737301  0.03065124]
974,0,[0.986857   0.01204513]
975,1,[0.02730775 0.98024815]
976,0,[0.9665087  0.03024741]
977,0,[0.9606841 0.0430084]
978,1,[0.01513427 0.9795324 ]
979,0,[0.9918488  0.00678633]
980,0,[0.9660959  0.02063756]
981,0,[0.97840023 0.01715209]
982,0,[0.91828424 0.07664561]
983,0,[0.9859248  0.01514247]
984,0,[0.9714624  0.03732511]
985,1,[0.04758885 0.96473795]
986,0,[0.993418   0.00927706]
987,0,[0.9339277  0.07197521]
988,0,[0.9716285 0.0229463]
989,0,[0.9524359  0.05785836]
990,0,[0.9946343  0.00503081]
991,0,[0.9880512  0.01657844]
992,0,[0.973769   0.03001307]
993,0,[0.9720747  0.03539971]
994,0,[0.9935796  0.00685623]
995,0,[0.98982215 0.01388719]
996,0,[0.96884996 0.0283129 ]
997,0,[0.9937791  0.00728612]
998,1,[0.01733024 0.96761674]
999,0,[0.93260574 0.07294877]
1000,0,[0.9802081  0.01296683]
1001,0,[0.9931583  0.00473587]
1002,0,[0.99251735 0.02039691]
1003,0,[0.9744751  0.05204261]
1004,0,[0.98973686 0.00704767]
1005,0,[0.98670435 0.02841642]
1006,0,[0.9965733  0.00472963]
1007,0,[0.9864232  0.01672851]
1008,0,[0.99523646 0.0058212 ]
1009,0,[0.9490197  0.06827184]
1010,0,[0.8762688  0.14978328]
1011,0,[0.99580777 0.00518009]
1012,0,[0.99158406 0.00894276]
1013,0,[0.95021755 0.02638548]
1014,1,[0.07757452 0.9165175 ]
1015,0,[0.9970722  0.01144083]
1016,0,[0.9675038  0.03077841]
1017,0,[0.9792295  0.03524506]
1018,1,[0.12892216 0.9059415 ]
1019,0,[0.9870566  0.01204295]
1020,0,[0.9086162  0.09018552]
1021,1,[0.06686134 0.9458072 ]
1022,0,[0.9977429  0.00265815]
1023,0,[0.98432714 0.00898609]
1024,1,[0.03337064 0.97382325]
1025,0,[0.9971637  0.00239023]
1026,0,[0.95662975 0.06154075]
1027,0,[0.9921929  0.00737854]
1028,0,[0.9589998  0.02837492]
1029,0,[0.98681563 0.00814735]
1030,1,[0.02551707 0.9709651 ]
1031,0,[0.9317658  0.05503141]
1032,0,[0.998161   0.00538441]
1033,0,[0.99393904 0.00504372]
1034,0,[0.46545753 0.6223133 ]
1035,0,[0.98114944 0.00973856]
1036,0,[0.9947408  0.00425546]
1037,0,[0.82922184 0.13941613]
1038,0,[0.9758756 0.0351878]
1039,0,[0.99642605 0.00317072]
1040,0,[0.9899087  0.01422896]
1041,0,[0.98976505 0.0084093 ]
1042,1,[0.02158791 0.9744762 ]
1043,0,[0.99355364 0.0067911 ]
1044,0,[0.9858602  0.02659925]
1045,0,[0.98893505 0.00294075]
1046,0,[0.9932175  0.00718325]
1047,0,[0.9888995  0.01518841]
1048,0,[0.998451   0.00238862]
1049,0,[0.9917378  0.00820219]
1050,0,[0.9807519  0.01788405]
1051,0,[0.965901   0.04512532]
1052,0,[0.99443203 0.00661909]
1053,0,[0.987288   0.01423691]
1054,0,[0.9880741  0.01003034]
1055,0,[0.978443   0.04490909]
1056,0,[0.97377455 0.02337541]
1057,0,[0.9950938  0.00703773]
1058,0,[0.98824733 0.01708842]
1059,0,[0.9925494  0.00993248]
1060,0,[0.98017037 0.01395631]
1061,0,[0.99624324 0.00422104]
1062,0,[0.9458109  0.03934836]
1063,0,[0.8964995  0.09721515]
1064,0,[0.9931212  0.01215004]
1065,0,[0.98035747 0.01588967]
1066,0,[0.9784362  0.04362144]
1067,0,[0.9917596  0.00824896]
1068,0,[0.8920869  0.12169269]
1069,0,[0.99290997 0.01345677]
1070,0,[0.9554503  0.05750379]
1071,0,[0.98544794 0.00720842]
1072,0,[0.99145377 0.00493014]
1073,0,[0.9941498  0.00845772]
1074,0,[0.9945315  0.00429716]
1075,1,[0.05068427 0.9815214 ]
1076,0,[0.9855456  0.01911517]
1077,1,[0.13134643 0.8791786 ]
1078,0,[0.9861     0.01240651]
1079,0,[0.99300814 0.00653671]
1080,0,[0.9139695  0.06636132]
1081,0,[0.99560887 0.00355967]
1082,0,[0.9740684  0.02100762]
1083,0,[0.99638605 0.00972207]
1084,0,[0.9783384  0.01918411]
1085,0,[0.9846437 0.0135865]
1086,1,[0.03607854 0.96591914]
1087,0,[0.97363216 0.03416641]
1088,0,[0.9950034  0.00632457]
1089,0,[0.98968107 0.01154207]
1090,0,[0.9798243  0.01435189]
1091,0,[0.9895922  0.00998822]
1092,0,[0.9695388  0.04437422]
1093,0,[0.98904306 0.01904131]
1094,0,[0.9843066  0.00927117]
1095,1,[0.05178696 0.9347686 ]
1096,0,[0.9934356  0.00863742]
1097,0,[0.9578742  0.05004856]
1098,0,[0.8933589 0.2191539]
1099,0,[0.92744094 0.0659852 ]
1100,0,[0.98756963 0.01482067]
1101,0,[0.96854603 0.01602381]
1102,0,[0.99335337 0.01162349]
1103,0,[0.94398665 0.06676975]
1104,0,[0.9864417 0.016695 ]
1105,0,[0.89497787 0.14065397]
1106,0,[0.9892972  0.00913417]
1107,1,[0.02635698 0.96936315]
1108,0,[0.9763715  0.02063884]
1109,0,[0.97924864 0.03131418]
1110,0,[0.91083574 0.11956582]
1111,1,[0.08088088 0.9684986 ]
1112,0,[0.9895415  0.01031009]
1113,0,[0.9783142  0.01944483]
1114,0,[0.9741123  0.02765694]
1115,1,[0.05391885 0.9372915 ]
1116,0,[0.9805612 0.0148902]
1117,0,[0.96695775 0.0198399 ]
1118,0,[0.9748668  0.01722114]
1119,0,[0.9919337  0.00566247]
1120,0,[0.9081691 0.1039332]
1121,0,[0.99095494 0.00829577]
1122,1,[0.01106384 0.9766499 ]
1123,1,[0.02929598 0.9798034 ]
1124,0,[0.943418  0.0439969]
1125,0,[0.95387655 0.03532665]
1126,0,[0.99715745 0.00210441]
1127,0,[0.9874348  0.00892225]
1128,1,[0.02027836 0.97247857]
1129,0,[0.8166572  0.21192321]
1130,0,[0.9815586  0.01082855]
1131,1,[0.10100808 0.93693525]
1132,1,[0.03997911 0.9812571 ]
1133,0,[0.97906107 0.01530204]
1134,0,[0.960052   0.05346381]
1135,0,[0.9923866  0.00529396]
1136,0,[0.98977154 0.00965895]
1137,1,[0.04962209 0.9404647 ]
1138,0,[0.98166233 0.01618394]
1139,0,[0.9899567  0.01062461]
1140,0,[0.988139   0.01040648]
1141,0,[0.9580176  0.04237445]
1142,0,[0.86811495 0.08180983]
1143,1,[0.08993313 0.9365826 ]
1144,0,[0.983077   0.01296176]
1145,0,[0.9218596  0.03810711]
1146,0,[0.99069315 0.01041995]
1147,0,[0.89949656 0.10012029]
1148,0,[0.97336876 0.02911928]
1149,1,[0.10678972 0.9713472 ]
1150,0,[0.9264061 0.0413159]
1151,0,[0.795877  0.2872324]
1152,0,[0.9865394  0.01250498]
1153,0,[0.9718389  0.02840869]
1154,1,[0.04762509 0.9493553 ]
1155,0,[0.9728334  0.01849611]
1156,0,[0.9597107  0.03221491]
1157,0,[0.99843365 0.00204972]
1158,0,[0.9965333  0.00486508]
1159,0,[0.9465433  0.03369303]
1160,0,[0.88639045 0.12111954]
1161,0,[0.9968934  0.00663866]
1162,0,[0.97681594 0.02474132]
1163,0,[0.95732707 0.01968392]
1164,1,[0.03278274 0.9726915 ]
1165,0,[0.99306935 0.01089799]
1166,0,[0.98783433 0.0157049 ]
1167,0,[0.9563786 0.0424521]
1168,1,[0.04790079 0.9545765 ]
1169,0,[0.84785426 0.13281143]
1170,1,[0.0683753  0.97509027]
1171,0,[0.9553115 0.034869 ]
1172,0,[0.99497616 0.00230263]
1173,0,[0.94984657 0.05416951]
1174,0,[0.97868675 0.02606709]
1175,0,[0.9947462 0.0072161]
1176,0,[0.9924769  0.01725605]
1177,0,[0.99814093 0.00203501]
1178,0,[0.94032896 0.05761004]
1179,0,[0.99380857 0.00686319]
1180,1,[0.13819571 0.8597962 ]
1181,0,[0.96611273 0.01413491]
1182,1,[0.00443742 0.9958698 ]
1183,1,[0.03409718 0.9413869 ]
1184,0,[0.9881997 0.0195869]
1185,0,[0.97469825 0.03230725]
1186,1,[0.07990196 0.91001666]
1187,0,[0.9399129  0.10099076]
1188,0,[0.8923082  0.14476767]
1189,0,[0.89510804 0.09902272]
1190,0,[0.9973138  0.00108763]
1191,0,[0.7011173 0.3692652]
1192,0,[0.9323135  0.05665674]
1193,0,[0.9883697  0.00666698]
1194,0,[0.98468995 0.01310701]
1195,0,[0.93800503 0.07183439]
1196,0,[0.99661785 0.00366509]
1197,0,[0.99115306 0.0136585 ]
1198,0,[0.88850915 0.0821988 ]
1199,0,[0.9751627  0.01637883]
1200,0,[0.9879159  0.01785353]
1201,0,[0.9973901  0.01185449]
1202,0,[0.9891394  0.01613962]
1203,0,[0.9953524  0.00571575]
1204,0,[0.9933468  0.00511074]
1205,0,[0.95834976 0.03047548]
1206,0,[0.98037064 0.01365649]
1207,0,[0.95957804 0.03687177]
1208,0,[0.98016924 0.02193265]
1209,0,[0.9955695  0.00614738]
1210,0,[0.9932185  0.00560799]
1211,0,[0.9595928  0.04566391]
1212,0,[0.9916033  0.00978274]
1213,0,[0.98864204 0.00760535]
1214,0,[0.9591037 0.0351899]
1215,0,[0.97101104 0.04114489]
1216,0,[0.9882587  0.01397117]
1217,0,[0.9735531  0.00726076]
1218,0,[0.98581946 0.01070347]
1219,0,[0.99292517 0.00691041]
1220,0,[0.97395    0.01645334]
1221,0,[0.97011673 0.02928117]
1222,0,[0.99383944 0.00562651]
1223,1,[0.03103257 0.9760148 ]
1224,0,[0.9743935  0.03158553]
1225,0,[0.9655957  0.04264333]
1226,0,[0.97602534 0.04621558]
1227,0,[0.968909   0.03209025]
1228,0,[0.98546207 0.01665062]
1229,0,[0.984239   0.00848854]
1230,0,[0.8557349  0.14141993]
1231,0,[0.9683042  0.04234925]
1232,0,[0.9718241  0.03086643]
1233,0,[0.97549313 0.01489733]
1234,0,[0.9231997  0.04084731]
1235,0,[0.9445071  0.04458956]
1236,0,[0.97755855 0.0468793 ]
1237,0,[0.97430485 0.02376875]
1238,0,[0.99326235 0.01056786]
1239,1,[0.06895916 0.9063017 ]
1240,0,[0.9946608  0.00294317]
1241,0,[0.9627388  0.03867751]
1242,0,[0.989284   0.00974347]
1243,0,[0.98996747 0.00802547]
1244,0,[0.99452496 0.00904435]
1245,0,[0.9347023  0.06525391]
1246,0,[0.957187   0.10562868]
1247,0,[0.9819743  0.02425497]
1248,0,[0.9958983  0.00431319]
1249,0,[0.99441284 0.00840534]
1250,0,[0.99513274 0.00411087]
1251,0,[0.9973592 0.0047098]
1252,0,[0.98502445 0.02289449]
1253,0,[0.98553467 0.0205467 ]
1254,0,[0.9881962  0.01640486]
1255,0,[0.99286604 0.01164086]
1256,0,[0.58447236 0.29213244]
1257,0,[0.97845036 0.03351659]
1258,0,[0.98345196 0.03305347]
1259,1,[0.00767841 0.9931235 ]
1260,0,[0.97805554 0.02420094]
1261,0,[0.97472364 0.02483305]
1262,0,[0.99482274 0.00422793]
1263,0,[0.99524397 0.00875924]
1264,0,[0.9965861  0.00369657]
1265,0,[0.99408627 0.00414927]
1266,0,[0.99376786 0.00422643]
1267,0,[0.8992916  0.11470164]
1268,0,[0.8853628  0.05856299]
1269,0,[0.99473685 0.0056804 ]
1270,0,[0.97745275 0.02281257]
1271,0,[0.9890421 0.0200755]
1272,0,[0.9834336  0.01258189]
1273,0,[0.9472572  0.05508546]
1274,1,[0.03914757 0.97841793]
1275,0,[0.9973043  0.00278246]
1276,0,[0.9614667  0.03207161]
1277,0,[0.9903322 0.0055069]
1278,1,[0.00605577 0.994313  ]
1279,0,[0.9823283  0.01793042]
1280,0,[0.9909939  0.01666305]
1281,0,[0.9916978  0.00966851]
1282,0,[0.7197134  0.41528004]
1283,0,[0.98678917 0.00740761]
1284,0,[0.98153335 0.01558017]
1285,1,[0.0320743 0.9827031]
1286,0,[0.9471025  0.04241669]
1287,0,[0.9982487  0.00244616]
1288,0,[0.9601764  0.03634506]
1289,0,[0.99024135 0.00646212]
1290,0,[0.9911074  0.00764233]
1291,1,[0.03177865 0.97137165]
1292,0,[0.9892502  0.01883374]
1293,0,[0.99416393 0.01187827]
1294,0,[0.9569302  0.04677385]
1295,1,[0.00925547 0.98136514]
1296,0,[0.9879188  0.01053398]
1297,0,[0.8947258  0.08061079]
1298,0,[0.98796695 0.00812929]
1299,0,[0.9879595  0.01457593]
1300,0,[0.9760651  0.02289815]
1301,0,[0.8255688  0.35800636]
1302,0,[0.99783605 0.00264978]
1303,0,[0.9876539  0.01481173]
1304,0,[0.9853426  0.02791285]
1305,0,[0.90758586 0.12989727]
1306,0,[9.9906045e-01 5.7439157e-04]
1307,0,[0.9841615  0.01249923]
1308,0,[0.9717386  0.01384059]
1309,0,[0.972222   0.01243573]
1310,0,[0.9593499  0.02231923]
1311,0,[0.9157242  0.07447165]
1312,0,[0.9630318  0.07088938]
1313,0,[0.989446   0.00937266]
1314,0,[0.9892125  0.00734936]
1315,0,[0.938585   0.13597895]
1316,0,[0.96354485 0.04799052]
1317,0,[0.8843834  0.06280735]
1318,0,[0.98889273 0.01459361]
1319,0,[0.96224517 0.05104256]
1320,1,[0.03852682 0.97470474]
1321,0,[0.9880508 0.0178439]
1322,0,[0.9906893  0.01501262]
1323,0,[0.9882138  0.01115809]
1324,0,[0.97283465 0.03909071]
1325,0,[0.98050517 0.05530706]
1326,0,[0.9846736  0.02134493]
1327,0,[0.9896786 0.0087403]
1328,1,[0.01493199 0.98261833]
1329,0,[0.97293764 0.0301972 ]
1330,0,[0.9657608  0.03672335]
1331,0,[0.9803892  0.02944478]
1332,0,[0.9563377  0.12175587]
1333,0,[0.99263704 0.02350721]
1334,0,[0.9637543  0.03324913]
1335,0,[0.99520123 0.00464968]
1336,0,[0.9799043  0.03744701]
1337,0,[0.9878079  0.01527017]
1338,0,[0.97737086 0.04178899]
1339,0,[0.97974485 0.02346897]
1340,0,[0.95833236 0.02504125]
1341,1,[0.11486345 0.9070496 ]
1342,0,[0.9973894  0.00662238]
1343,0,[0.99452764 0.00535852]
1344,0,[0.99788326 0.00405003]
1345,0,[0.98907113 0.01729029]
1346,0,[0.9979103  0.00303887]
1347,0,[0.9976622  0.00312259]
1348,0,[0.95141244 0.07680342]
1349,0,[0.9969105  0.00227579]
1350,1,[0.04619469 0.92829865]
1351,0,[0.98054725 0.01110485]
1352,0,[0.9913094  0.00697226]
1353,0,[0.98967826 0.0125181 ]
1354,0,[0.98605925 0.01497288]
1355,0,[0.9956458  0.00809291]
1356,0,[0.98426324 0.01802523]
1357,0,[0.9595171  0.06841659]
1358,0,[0.9064332  0.15660504]
1359,0,[0.9743929  0.02279851]
1360,0,[0.9918441  0.00632649]
1361,0,[0.971865   0.01802582]
1362,0,[0.99447    0.00888102]
1363,0,[0.9629782  0.04580151]
1364,0,[0.98114014 0.0241868 ]
1365,0,[0.6724964 0.3144863]
1366,0,[0.96734434 0.04058484]
1367,0,[0.9772783  0.02145845]
1368,1,[0.01491086 0.9878902 ]
1369,0,[0.9890961  0.01819202]
1370,0,[0.9813076  0.03329029]
1371,0,[0.9976325  0.00247257]
1372,0,[0.9607164  0.03125246]
1373,0,[0.99196285 0.01020041]
1374,0,[0.93374324 0.04380038]
1375,0,[0.99308515 0.0074386 ]
1376,0,[0.9853217 0.0127737]
1377,0,[0.92196447 0.06375893]
1378,0,[0.96441567 0.16652203]
1379,0,[0.9260702  0.06827217]
1380,0,[0.79494804 0.23705226]
1381,1,[0.10772607 0.9197286 ]
1382,0,[0.9872672  0.00989432]
1383,0,[0.9682385  0.02267533]
1384,0,[0.98336834 0.03280551]
1385,0,[0.9777851  0.03627098]
1386,0,[0.9729611  0.02825266]
1387,0,[0.91409284 0.04201672]
1388,0,[0.99362695 0.00751686]
1389,0,[0.95879155 0.03662208]
1390,0,[0.9895008  0.00639298]
1391,0,[0.98597866 0.01378471]
1392,0,[0.68978256 0.22923136]
1393,1,[0.01843926 0.9778722 ]
1394,0,[0.99357283 0.00653131]
1395,0,[0.9851076  0.03445735]
1396,1,[0.0765789 0.9342302]
1397,0,[0.94719726 0.04011883]
1398,0,[0.97664875 0.01086369]
1399,0,[0.97166395 0.0255974 ]
1400,0,[0.9721982  0.01263198]
1401,0,[0.9810704  0.01796713]
1402,0,[0.9648597  0.02864333]
1403,0,[0.9637471  0.04828975]
1404,0,[0.99051267 0.01884489]
1405,0,[0.9891228  0.01591128]
1406,0,[0.9930962  0.00902157]
1407,0,[0.9845616  0.01359185]
1408,0,[0.99622846 0.0053135 ]
1409,0,[0.9959914  0.01191727]
1410,0,[0.9231813  0.06080073]
1411,0,[0.9186468  0.07388338]
1412,0,[0.98474866 0.01896942]
1413,0,[0.94124407 0.0888852 ]
1414,0,[0.9726112  0.02196071]
1415,1,[0.0494224  0.93874073]
1416,0,[0.9917487  0.02048881]
1417,0,[0.95968133 0.02014737]
1418,0,[0.92869496 0.12883869]
1419,0,[0.99026334 0.02214018]
1420,0,[0.9765322  0.05096478]
1421,0,[0.9872643  0.01113779]
1422,0,[0.9053293  0.10818005]
1423,0,[0.8745555  0.08092698]
1424,0,[0.9788513  0.02760187]
1425,0,[0.994919   0.00590176]
1426,0,[0.97903365 0.02911701]
1427,0,[0.9814478  0.01403705]
1428,0,[0.9825953  0.01763024]
1429,0,[0.9940819  0.00895377]
1430,0,[0.99629056 0.00285809]
1431,0,[0.9804607  0.01405678]
1432,0,[0.93741375 0.06262391]
1433,0,[0.97868    0.01571391]
1434,0,[0.9630411  0.03141074]
1435,1,[0.04334535 0.913586  ]
1436,0,[0.80246776 0.23475896]
1437,0,[0.9007438 0.1081802]
1438,0,[0.95909965 0.07214393]
1439,0,[0.9933431  0.00684514]
1440,0,[0.98935425 0.01678717]
1441,0,[0.24548277 0.70532936]
1442,0,[0.9558281 0.058316 ]
1443,0,[0.9961301  0.00464309]
1444,0,[0.9741149  0.02218383]
1445,0,[0.9618329  0.01984999]
1446,0,[0.99334043 0.0087384 ]
1447,1,[0.01498866 0.9863781 ]
1448,0,[0.99064696 0.00979992]
1449,0,[0.9860539 0.0209865]
1450,0,[0.989817   0.01496142]
1451,0,[0.82498705 0.17101589]
1452,0,[0.96076286 0.06032925]
1453,0,[0.98370427 0.02543103]
1454,0,[0.9930354  0.00726479]
1455,0,[0.98993623 0.01562427]
1456,0,[0.9728779  0.01863818]
1457,0,[0.8318568 0.2290138]
1458,0,[0.9604706  0.04400829]
1459,0,[0.98214555 0.01983719]
1460,0,[0.9989127  0.00263597]
1461,0,[0.98852086 0.00943386]
1462,0,[0.8933201  0.07238905]
1463,0,[0.96205735 0.06038987]
1464,0,[0.9953707  0.00822465]
1465,0,[0.9594831  0.04439641]
1466,0,[0.9826812  0.02712117]
1467,0,[0.9944494  0.00960292]
1468,0,[0.9177778  0.05610038]
1469,0,[0.96728146 0.01342003]
1470,0,[0.9922593  0.00916549]
1471,0,[0.98277354 0.01004482]
1472,0,[0.992149   0.00785889]
1473,1,[0.06699701 0.93944395]
1474,0,[0.9667158 0.0377449]
1475,0,[0.98915815 0.01620523]
1476,1,[0.0834139 0.9398805]
1477,0,[0.97912544 0.01451265]
1478,1,[0.02496514 0.98728484]
1479,0,[0.99714077 0.00431527]
1480,0,[0.7161649  0.23493026]
1481,0,[0.9971855  0.00283082]
1482,0,[0.9943341  0.01511828]
1483,1,[0.14586306 0.8807915 ]
1484,0,[0.61632454 0.38300118]
1485,0,[0.99863535 0.00124931]
1486,0,[0.99325764 0.00822426]
1487,0,[0.91049945 0.08191785]
1488,1,[0.06453053 0.97171766]
1489,0,[0.9700261  0.03593371]
1490,1,[0.04324023 0.94836974]
1491,0,[0.90915895 0.09079508]
